id,age,gender,percentage
964249947116788,45-54,unknown,0.00251
964249947116788,25-34,unknown,0.000669
964249947116788,25-34,male,0.0241
964249947116788,55-64,unknown,0.004351
964249947116788,25-34,female,0.025439
964249947116788,18-24,female,0.085021
964249947116788,65+,male,0.170879
964249947116788,35-44,female,0.023096
964249947116788,18-24,male,0.030126
964249947116788,35-44,male,0.031967
964249947116788,45-54,female,0.053389
964249947116788,55-64,male,0.130209
964249947116788,45-54,male,0.086192
964249947116788,55-64,female,0.116318
964249947116788,35-44,unknown,0.000335
777525322764747,25-34,female,0.105374
777525322764747,65+,female,0.039855
777525322764747,25-34,unknown,0.00151
777525322764747,65+,male,0.022645
777525322764747,35-44,unknown,0.004529
777525322764747,45-54,unknown,0.00151
777525322764747,55-64,unknown,0.000302
777525322764747,18-24,female,0.020531
777525322764747,55-64,male,0.060386
777525322764747,35-44,male,0.142814
777525322764747,18-24,male,0.042271
777525322764747,45-54,male,0.121075
777525322764747,45-54,female,0.10779
777525322764747,35-44,female,0.119867
777525322764747,25-34,male,0.134662
777525322764747,55-64,female,0.074275
777525322764747,65+,unknown,0.000604
747948139038267,55-64,female,0.090406
747948139038267,35-44,female,0.091236
747948139038267,35-44,unknown,0.000829
747948139038267,55-64,unknown,0.000829
747948139038267,25-34,unknown,0.000553
747948139038267,65+,unknown,0.001659
747948139038267,45-54,unknown,0.001935
747948139038267,18-24,female,0.021012
747948139038267,35-44,male,0.119712
747948139038267,65+,female,0.090406
747948139038267,18-24,male,0.043683
747948139038267,25-34,male,0.107824
747948139038267,65+,male,0.060271
747948139038267,25-34,female,0.084877
747948139038267,55-64,male,0.079348
747948139038267,45-54,female,0.092065
747948139038267,45-54,male,0.112801
747948139038267,18-24,unknown,0.000553
1325775330962693,45-54,male,0.114765
1325775330962693,35-44,female,0.072973
1325775330962693,18-24,unknown,0.000393
1325775330962693,45-54,unknown,0.002489
1325775330962693,18-24,female,0.028036
1325775330962693,65+,unknown,0.001179
1325775330962693,25-34,unknown,0.001179
1325775330962693,35-44,unknown,0.002227
1325775330962693,25-34,female,0.068256
1325775330962693,65+,male,0.059086
1325775330962693,18-24,male,0.071007
1325775330962693,55-64,female,0.071663
1325775330962693,65+,female,0.067863
1325775330962693,45-54,female,0.073497
1325775330962693,55-64,male,0.086991
1325775330962693,35-44,male,0.134023
1325775330962693,25-34,male,0.143456
1325775330962693,55-64,unknown,0.000917
2554855691505685,18-24,unknown,0.000875
2554855691505685,25-34,male,0.069961
2554855691505685,45-54,unknown,0.000875
2554855691505685,35-44,female,0.063839
2554855691505685,35-44,unknown,0.001749
2554855691505685,18-24,male,0.05422
2554855691505685,25-34,female,0.04941
2554855691505685,45-54,female,0.107564
2554855691505685,18-24,female,0.019676
2554855691505685,55-64,female,0.151727
2554855691505685,25-34,unknown,0.001749
2554855691505685,45-54,male,0.095321
2554855691505685,35-44,male,0.065151
2554855691505685,55-64,unknown,0.001312
2554855691505685,65+,male,0.08439
2554855691505685,55-64,male,0.100568
2554855691505685,65+,female,0.129427
2554855691505685,65+,unknown,0.002186
523611078194191,55-64,male,0.185185
523611078194191,65+,female,0.092593
523611078194191,35-44,male,0.083333
523611078194191,45-54,male,0.143519
523611078194191,65+,male,0.157407
523611078194191,55-64,female,0.092593
523611078194191,25-34,unknown,0.00463
523611078194191,18-24,male,0.037037
523611078194191,35-44,female,0.050926
523611078194191,25-34,female,0.041667
523611078194191,25-34,male,0.037037
523611078194191,45-54,female,0.046296
523611078194191,65+,unknown,0.00463
523611078194191,18-24,female,0.018519
523611078194191,55-64,unknown,0.00463
2795451753818452,55-64,female,0.092391
2795451753818452,65+,male,0.157609
2795451753818452,25-34,male,0.076087
2795451753818452,55-64,male,0.097826
2795451753818452,18-24,female,0.027174
2795451753818452,65+,female,0.13587
2795451753818452,35-44,female,0.054348
2795451753818452,35-44,male,0.097826
2795451753818452,45-54,female,0.048913
2795451753818452,45-54,male,0.108696
2795451753818452,25-34,female,0.038043
2795451753818452,65+,unknown,0.021739
2795451753818452,18-24,male,0.043478
282137816020790,65+,male,0.084897
282137816020790,65+,unknown,0.004221
282137816020790,18-24,unknown,0.000469
282137816020790,35-44,unknown,0.001876
282137816020790,18-24,female,0.026266
282137816020790,45-54,female,0.083021
282137816020790,55-64,unknown,0.002345
282137816020790,25-34,female,0.052533
282137816020790,45-54,unknown,0.003752
282137816020790,55-64,male,0.113977
282137816020790,55-64,female,0.085835
282137816020790,35-44,male,0.109756
282137816020790,25-34,male,0.094747
282137816020790,35-44,female,0.057223
282137816020790,45-54,male,0.110225
282137816020790,18-24,male,0.066604
282137816020790,65+,female,0.101782
282137816020790,25-34,unknown,0.000469
1288630517987027,55-64,female,0.051109
1288630517987027,65+,male,0.042109
1288630517987027,25-34,unknown,0.002572
1288630517987027,65+,unknown,0.001286
1288630517987027,55-64,unknown,0.001607
1288630517987027,35-44,unknown,0.004179
1288630517987027,18-24,female,0.066538
1288630517987027,45-54,female,0.048216
1288630517987027,65+,female,0.034394
1288630517987027,25-34,male,0.181614
1288630517987027,45-54,unknown,0.0045
1288630517987027,45-54,male,0.082932
1288630517987027,35-44,female,0.055931
1288630517987027,55-64,male,0.076824
1288630517987027,35-44,male,0.11154
1288630517987027,18-24,male,0.170042
1288630517987027,25-34,female,0.062681
1288630517987027,18-24,unknown,0.001929
2354089548235421,18-24,male,0.058491
2354089548235421,35-44,male,0.125157
2354089548235421,18-24,unknown,0.001258
2354089548235421,45-54,unknown,0.001887
2354089548235421,65+,unknown,0.002516
2354089548235421,35-44,unknown,0.002516
2354089548235421,25-34,unknown,0.001258
2354089548235421,18-24,female,0.027044
2354089548235421,65+,male,0.090566
2354089548235421,45-54,female,0.073585
2354089548235421,35-44,female,0.063522
2354089548235421,65+,female,0.077987
2354089548235421,45-54,male,0.138994
2354089548235421,25-34,female,0.036478
2354089548235421,55-64,male,0.130189
2354089548235421,25-34,male,0.093082
2354089548235421,55-64,female,0.072956
2354089548235421,55-64,unknown,0.002516
2791639500860970,55-64,male,0.080959
2791639500860970,18-24,female,0.076888
2791639500860970,18-24,unknown,0.003166
2791639500860970,45-54,unknown,0.001357
2791639500860970,55-64,unknown,0.002261
2791639500860970,25-34,unknown,0.003618
2791639500860970,45-54,female,0.060606
2791639500860970,35-44,female,0.05337
2791639500860970,55-64,female,0.058345
2791639500860970,35-44,male,0.081863
2791639500860970,35-44,unknown,0.001357
2791639500860970,45-54,male,0.094075
2791639500860970,18-24,male,0.150611
2791639500860970,25-34,female,0.065581
2791639500860970,65+,male,0.077341
2791639500860970,65+,female,0.076436
2791639500860970,25-34,male,0.109453
2791639500860970,65+,unknown,0.002714
418944835446130,45-54,unknown,0.001595
418944835446130,65+,male,0.099681
418944835446130,35-44,unknown,0.002392
418944835446130,55-64,unknown,0.002392
418944835446130,65+,unknown,0.00319
418944835446130,18-24,female,0.011962
418944835446130,45-54,female,0.069378
418944835446130,35-44,male,0.111643
418944835446130,25-34,male,0.110048
418944835446130,18-24,unknown,0.001595
418944835446130,25-34,female,0.027911
418944835446130,18-24,male,0.053429
418944835446130,55-64,female,0.085327
418944835446130,35-44,female,0.053429
418944835446130,65+,female,0.098884
418944835446130,45-54,male,0.137161
418944835446130,55-64,male,0.129187
418944835446130,25-34,unknown,0.000797
528414554622609,45-54,unknown,0.00322
528414554622609,18-24,male,0.083065
528414554622609,55-64,unknown,0.001932
528414554622609,65+,female,0.05924
528414554622609,35-44,female,0.063748
528414554622609,45-54,male,0.135866
528414554622609,25-34,female,0.043142
528414554622609,18-24,unknown,0.00322
528414554622609,55-64,male,0.090148
528414554622609,25-34,unknown,0.003863
528414554622609,45-54,female,0.075338
528414554622609,25-34,male,0.119768
528414554622609,35-44,male,0.13973
528414554622609,65+,male,0.064392
528414554622609,55-64,female,0.074694
528414554622609,18-24,female,0.034771
528414554622609,35-44,unknown,0.001932
528414554622609,65+,unknown,0.001932
2507647802844556,65+,male,0.056604
2507647802844556,55-64,female,0.132075
2507647802844556,45-54,female,0.150943
2507647802844556,55-64,male,0.056604
2507647802844556,65+,female,0.113208
2507647802844556,35-44,male,0.150943
2507647802844556,45-54,male,0.113208
2507647802844556,35-44,female,0.09434
2507647802844556,25-34,male,0.018868
2507647802844556,65+,unknown,0.018868
2507647802844556,55-64,unknown,0.018868
2507647802844556,25-34,female,0.075472
343427609691135,25-34,female,0.099317
343427609691135,18-24,male,0.095096
343427609691135,25-34,male,0.180757
343427609691135,45-54,female,0.089261
343427609691135,35-44,female,0.147858
343427609691135,35-44,male,0.200745
343427609691135,45-54,male,0.12514
343427609691135,18-24,female,0.053383
343427609691135,35-44,unknown,0.003849
343427609691135,45-54,unknown,0.002235
343427609691135,18-24,unknown,0.000372
343427609691135,25-34,unknown,0.001986
360484074584789,45-54,male,0.122097
360484074584789,18-24,male,0.047854
360484074584789,45-54,unknown,0.001759
360484074584789,65+,unknown,0.002111
360484074584789,25-34,unknown,0.001759
360484074584789,35-44,unknown,0.002815
360484074584789,55-64,female,0.09254
360484074584789,18-24,female,0.033427
360484074584789,65+,male,0.05841
360484074584789,35-44,male,0.100633
360484074584789,55-64,male,0.105911
360484074584789,65+,female,0.080577
360484074584789,35-44,female,0.086911
360484074584789,45-54,female,0.091133
360484074584789,25-34,female,0.078114
360484074584789,25-34,male,0.092189
360484074584789,55-64,unknown,0.001759
2275834002681182,18-24,female,0.065359
2275834002681182,55-64,female,0.088889
2275834002681182,18-24,unknown,0.00029
2275834002681182,45-54,unknown,0.000871
2275834002681182,35-44,unknown,0.001888
2275834002681182,65+,unknown,0.000726
2275834002681182,55-64,unknown,0.001307
2275834002681182,45-54,female,0.087582
2275834002681182,25-34,male,0.123312
2275834002681182,35-44,male,0.087291
2275834002681182,65+,female,0.060566
2275834002681182,65+,male,0.037328
2275834002681182,25-34,female,0.121569
2275834002681182,45-54,male,0.080174
2275834002681182,55-64,male,0.061002
2275834002681182,35-44,female,0.096587
2275834002681182,18-24,male,0.084386
2275834002681182,25-34,unknown,0.000871
422035611680979,35-44,female,0.110154
422035611680979,18-24,male,0.066954
422035611680979,25-34,female,0.150769
422035611680979,45-54,male,0.097723
422035611680979,35-44,male,0.111631
422035611680979,18-24,female,0.068431
422035611680979,45-54,female,0.098215
422035611680979,55-64,female,0.078031
422035611680979,25-34,male,0.150523
422035611680979,35-44,unknown,0.003938
422035611680979,55-64,male,0.057723
422035611680979,25-34,unknown,0.001969
422035611680979,45-54,unknown,0.002092
422035611680979,55-64,unknown,0.001108
422035611680979,18-24,unknown,0.000738
343079413017381,35-44,female,0.080139
343079413017381,65+,male,0.038328
343079413017381,18-24,unknown,0.000317
343079413017381,35-44,unknown,0.002851
343079413017381,55-64,unknown,0.00095
343079413017381,45-54,unknown,0.001584
343079413017381,25-34,unknown,0.00095
343079413017381,18-24,male,0.078556
343079413017381,18-24,female,0.043712
343079413017381,45-54,male,0.09471
343079413017381,55-64,male,0.072537
343079413017381,65+,female,0.0586
343079413017381,25-34,male,0.146025
343079413017381,55-64,female,0.089009
343079413017381,45-54,female,0.077922
343079413017381,25-34,female,0.106747
343079413017381,35-44,male,0.10643
343079413017381,65+,unknown,0.000634
323882524959527,55-64,male,0.096914
323882524959527,25-34,female,0.058436
323882524959527,35-44,male,0.082305
323882524959527,45-54,female,0.17963
323882524959527,55-64,female,0.150412
323882524959527,45-54,male,0.114403
323882524959527,65+,female,0.080247
323882524959527,35-44,female,0.129012
323882524959527,65+,male,0.049588
323882524959527,55-64,unknown,0.002058
323882524959527,25-34,male,0.050617
323882524959527,35-44,unknown,0.002263
323882524959527,45-54,unknown,0.001852
323882524959527,65+,unknown,0.00144
323882524959527,25-34,unknown,0.000823
304059153856719,25-34,unknown,0.000473
304059153856719,25-34,female,0.025307
304059153856719,35-44,unknown,0.00071
304059153856719,55-64,unknown,0.002838
304059153856719,45-54,unknown,0.001656
304059153856719,18-24,female,0.017266
304059153856719,25-34,male,0.043992
304059153856719,18-24,male,0.03737
304059153856719,35-44,female,0.0421
304059153856719,18-24,unknown,0.000237
304059153856719,65+,male,0.071429
304059153856719,55-64,male,0.094844
304059153856719,35-44,male,0.039972
304059153856719,45-54,female,0.118732
304059153856719,45-54,male,0.082545
304059153856719,55-64,female,0.217124
304059153856719,65+,female,0.199622
304059153856719,65+,unknown,0.003784
367816620753647,25-34,male,0.14203
367816620753647,35-44,male,0.117634
367816620753647,35-44,female,0.166759
367816620753647,25-34,female,0.112287
367816620753647,45-54,male,0.082099
367816620753647,45-54,female,0.118525
367816620753647,18-24,female,0.113512
367816620753647,18-24,male,0.139133
367816620753647,35-44,unknown,0.002896
367816620753647,45-54,unknown,0.001782
367816620753647,18-24,unknown,0.001671
367816620753647,25-34,unknown,0.001671
682748135496216,45-54,female,0.087743
682748135496216,35-44,male,0.209621
682748135496216,45-54,male,0.12289
682748135496216,25-34,female,0.11069
682748135496216,35-44,female,0.152601
682748135496216,18-24,male,0.09065
682748135496216,25-34,male,0.149567
682748135496216,18-24,female,0.067514
682748135496216,45-54,unknown,0.00196
682748135496216,25-34,unknown,0.00177
682748135496216,35-44,unknown,0.004235
682748135496216,18-24,unknown,0.000759
2701595253214966,25-34,male,0.275532
2701595253214966,18-24,male,0.220703
2701595253214966,35-44,male,0.19709
2701595253214966,45-54,male,0.090869
2701595253214966,18-24,female,0.060385
2701595253214966,45-54,female,0.029315
2701595253214966,35-44,female,0.057095
2701595253214966,25-34,female,0.06192
2701595253214966,45-54,unknown,0.001316
2701595253214966,35-44,unknown,0.003509
2701595253214966,18-24,unknown,0.000658
2701595253214966,25-34,unknown,0.001608
2298976086813023,35-44,female,0.104202
2298976086813023,35-44,male,0.175476
2298976086813023,45-54,female,0.061548
2298976086813023,45-54,male,0.094953
2298976086813023,18-24,male,0.224428
2298976086813023,25-34,male,0.176593
2298976086813023,35-44,unknown,0.003986
2298976086813023,25-34,female,0.066093
2298976086813023,25-34,unknown,0.001674
2298976086813023,18-24,female,0.089054
2298976086813023,18-24,unknown,0.000957
2298976086813023,45-54,unknown,0.001036
2302760550042705,18-24,male,0.089641
2302760550042705,18-24,female,0.057769
2302760550042705,45-54,unknown,0.001707
2302760550042705,25-34,unknown,0.000854
2302760550042705,65+,unknown,0.002846
2302760550042705,35-44,unknown,0.001992
2302760550042705,55-64,unknown,0.001138
2302760550042705,25-34,female,0.076266
2302760550042705,35-44,male,0.056346
2302760550042705,35-44,female,0.053216
2302760550042705,55-64,male,0.095902
2302760550042705,55-64,female,0.111838
2302760550042705,45-54,female,0.062891
2302760550042705,25-34,male,0.12749
2302760550042705,45-54,male,0.074559
2302760550042705,65+,female,0.116961
2302760550042705,65+,male,0.068014
2302760550042705,18-24,unknown,0.000569
359653684682477,25-34,unknown,0.001548
359653684682477,18-24,unknown,0.00177
359653684682477,25-34,male,0.073877
359653684682477,35-44,female,0.043574
359653684682477,13-17,female,0.451006
359653684682477,25-34,female,0.062154
359653684682477,18-24,female,0.078965
359653684682477,45-54,female,0.018359
359653684682477,13-17,male,0.12077
359653684682477,18-24,male,0.082061
359653684682477,35-44,male,0.034948
359653684682477,35-44,unknown,0.002212
359653684682477,13-17,unknown,0.005972
359653684682477,45-54,male,0.022119
359653684682477,45-54,unknown,0.000664
337319763649847,18-24,unknown,0.000722
337319763649847,45-54,unknown,0.000866
337319763649847,45-54,male,0.087314
337319763649847,35-44,female,0.07014
337319763649847,35-44,male,0.220955
337319763649847,25-34,male,0.310146
337319763649847,18-24,male,0.154279
337319763649847,25-34,female,0.074614
337319763649847,45-54,female,0.036802
337319763649847,18-24,female,0.038101
337319763649847,35-44,unknown,0.003897
337319763649847,25-34,unknown,0.002165
472610546816109,45-54,male,0.096923
472610546816109,25-34,male,0.185792
472610546816109,35-44,male,0.162065
472610546816109,18-24,male,0.146822
472610546816109,18-24,female,0.094478
472610546816109,25-34,female,0.105119
472610546816109,45-54,female,0.085706
472610546816109,35-44,female,0.11461
472610546816109,25-34,unknown,0.002157
472610546816109,35-44,unknown,0.003595
472610546816109,45-54,unknown,0.002301
472610546816109,18-24,unknown,0.000431
1125726420969462,18-24,unknown,0.000104
1125726420969462,35-44,female,0.191948
1125726420969462,35-44,male,0.08531
1125726420969462,25-34,female,0.241573
1125726420969462,18-24,female,0.138681
1125726420969462,45-54,female,0.115689
1125726420969462,45-54,male,0.048689
1125726420969462,18-24,male,0.064503
1125726420969462,25-34,male,0.106429
1125726420969462,35-44,unknown,0.004161
1125726420969462,45-54,unknown,0.001248
1125726420969462,25-34,unknown,0.001665
2452829901435209,45-54,male,0.153191
2452829901435209,35-44,male,0.279951
2452829901435209,25-34,male,0.238219
2452829901435209,18-24,male,0.085898
2452829901435209,35-44,female,0.100852
2452829901435209,45-54,female,0.060859
2452829901435209,25-34,female,0.048687
2452829901435209,35-44,unknown,0.006086
2452829901435209,18-24,female,0.020692
2452829901435209,25-34,unknown,0.001739
2452829901435209,45-54,unknown,0.003304
2452829901435209,18-24,unknown,0.000522
437940833434450,35-44,male,0.177867
437940833434450,18-24,female,0.050627
437940833434450,25-34,male,0.164284
437940833434450,45-54,male,0.114178
437940833434450,45-54,female,0.106797
437940833434450,18-24,male,0.083473
437940833434450,25-34,female,0.129078
437940833434450,35-44,female,0.165601
437940833434450,35-44,unknown,0.004089
437940833434450,25-34,unknown,0.001537
437940833434450,45-54,unknown,0.001948
437940833434450,18-24,unknown,0.000521
2322085651403438,55-64,male,0.181174
2322085651403438,35-44,female,0.007483
2322085651403438,25-34,unknown,0.000788
2322085651403438,35-44,unknown,0.000394
2322085651403438,25-34,female,0.008271
2322085651403438,18-24,female,0.007877
2322085651403438,45-54,unknown,0.000788
2322085651403438,55-64,unknown,0.002757
2322085651403438,45-54,female,0.041749
2322085651403438,35-44,male,0.079559
2322085651403438,18-24,male,0.056715
2322085651403438,65+,female,0.133911
2322085651403438,55-64,female,0.128791
2322085651403438,25-34,male,0.100827
2322085651403438,65+,male,0.118157
2322085651403438,45-54,male,0.128397
2322085651403438,65+,unknown,0.002363
2258785847492843,18-24,female,0.325467
2258785847492843,45-54,female,0.037365
2258785847492843,18-24,male,0.202557
2258785847492843,55-64,male,0.014749
2258785847492843,25-34,female,0.117011
2258785847492843,25-34,male,0.119961
2258785847492843,35-44,female,0.072763
2258785847492843,35-44,male,0.044248
2258785847492843,65+,male,0.007866
2258785847492843,25-34,unknown,0.00295
2258785847492843,45-54,male,0.029499
2258785847492843,55-64,female,0.014749
2258785847492843,18-24,unknown,0.001967
2258785847492843,35-44,unknown,0.00295
2258785847492843,45-54,unknown,0.000983
2258785847492843,65+,female,0.004916
2191339517619955,35-44,male,0.082814
2191339517619955,55-64,male,0.057881
2191339517619955,65+,unknown,0.00089
2191339517619955,35-44,unknown,0.002671
2191339517619955,18-24,unknown,0.00089
2191339517619955,55-64,unknown,0.001781
2191339517619955,45-54,unknown,0.002671
2191339517619955,65+,male,0.035619
2191339517619955,45-54,male,0.088157
2191339517619955,35-44,female,0.048085
2191339517619955,55-64,female,0.05699
2191339517619955,65+,female,0.053428
2191339517619955,25-34,female,0.058771
2191339517619955,18-24,male,0.206589
2191339517619955,18-24,female,0.081923
2191339517619955,45-54,female,0.059662
2191339517619955,25-34,male,0.159394
2191339517619955,25-34,unknown,0.001781
1324897647662000,35-44,unknown,0.001516
1324897647662000,25-34,male,0.092976
1324897647662000,18-24,unknown,0.001011
1324897647662000,25-34,unknown,0.000505
1324897647662000,18-24,female,0.012633
1324897647662000,35-44,female,0.022739
1324897647662000,65+,female,0.130369
1324897647662000,55-64,female,0.125821
1324897647662000,35-44,male,0.076806
1324897647662000,65+,unknown,0.001011
1324897647662000,25-34,female,0.026276
1324897647662000,65+,male,0.113188
1324897647662000,55-64,male,0.158161
1324897647662000,45-54,male,0.120768
1324897647662000,18-24,male,0.059626
1324897647662000,45-54,female,0.055078
1324897647662000,55-64,unknown,0.001516
287232235556985,18-24,female,0.063235
287232235556985,25-34,female,0.179779
287232235556985,45-54,female,0.188603
287232235556985,18-24,male,0.029044
287232235556985,25-34,male,0.085662
287232235556985,35-44,male,0.11875
287232235556985,45-54,male,0.088235
287232235556985,35-44,female,0.2375
287232235556985,25-34,unknown,0.002206
287232235556985,35-44,unknown,0.005515
287232235556985,45-54,unknown,0.001103
287232235556985,18-24,unknown,0.000368
2171177299861505,45-54,male,0.110215
2171177299861505,18-24,male,0.179435
2171177299861505,25-34,male,0.230959
2171177299861505,35-44,male,0.165771
2171177299861505,45-54,female,0.066308
2171177299861505,18-24,female,0.071909
2171177299861505,25-34,female,0.079301
2171177299861505,35-44,female,0.086246
2171177299861505,35-44,unknown,0.00336
2171177299861505,45-54,unknown,0.002688
2171177299861505,25-34,unknown,0.002688
2171177299861505,18-24,unknown,0.00112
2330030450569940,18-24,male,0.15389
2330030450569940,25-34,female,0.059846
2330030450569940,25-34,male,0.237105
2330030450569940,18-24,female,0.045312
2330030450569940,45-54,male,0.125392
2330030450569940,35-44,male,0.222856
2330030450569940,35-44,female,0.092334
2330030450569940,45-54,female,0.058991
2330030450569940,25-34,unknown,0.000855
2330030450569940,45-54,unknown,0.001425
2330030450569940,35-44,unknown,0.001995
2405362899750718,35-44,male,0.281296
2405362899750718,18-24,male,0.122239
2405362899750718,25-34,male,0.296024
2405362899750718,35-44,female,0.056456
2405362899750718,45-54,male,0.145312
2405362899750718,25-34,female,0.041237
2405362899750718,18-24,female,0.018164
2405362899750718,45-54,female,0.027982
2405362899750718,35-44,unknown,0.008346
2405362899750718,25-34,unknown,0.000491
2405362899750718,18-24,unknown,0.001473
2405362899750718,45-54,unknown,0.000982
512824979253764,25-34,male,0.262805
512824979253764,45-54,male,0.166722
512824979253764,35-44,male,0.288249
512824979253764,18-24,male,0.116505
512824979253764,35-44,female,0.0539
512824979253764,35-44,unknown,0.004017
512824979253764,45-54,female,0.043187
512824979253764,25-34,female,0.033144
512824979253764,18-24,female,0.027452
512824979253764,45-54,unknown,0.002678
512824979253764,25-34,unknown,0.001339
2323989804510264,18-24,male,0.050372
2323989804510264,45-54,female,0.039242
2323989804510264,25-34,unknown,0.00095
2323989804510264,65+,unknown,0.002849
2323989804510264,45-54,unknown,0.002735
2323989804510264,18-24,female,0.009915
2323989804510264,25-34,female,0.013752
2323989804510264,35-44,unknown,0.001709
2323989804510264,25-34,male,0.083194
2323989804510264,65+,male,0.130489
2323989804510264,55-64,male,0.2043
2323989804510264,35-44,female,0.019412
2323989804510264,55-64,unknown,0.003267
2323989804510264,55-64,female,0.087449
2323989804510264,35-44,male,0.097554
2323989804510264,65+,female,0.092767
2323989804510264,45-54,male,0.159854
2323989804510264,18-24,unknown,0.00019
317069269220485,18-24,unknown,0.000548
317069269220485,18-24,male,0.120482
317069269220485,25-34,female,0.029573
317069269220485,35-44,male,0.061336
317069269220485,35-44,female,0.049288
317069269220485,65+,male,0.054217
317069269220485,55-64,male,0.106791
317069269220485,18-24,female,0.05805
317069269220485,45-54,male,0.112267
317069269220485,35-44,unknown,0.001643
317069269220485,25-34,male,0.082694
317069269220485,55-64,female,0.116101
317069269220485,65+,female,0.125958
317069269220485,25-34,unknown,0.001095
317069269220485,45-54,unknown,0.001095
317069269220485,55-64,unknown,0.002738
317069269220485,45-54,female,0.076123
385273068997018,18-24,male,0.058742
385273068997018,25-34,male,0.06198
385273068997018,65+,unknown,0.00185
385273068997018,55-64,unknown,0.002313
385273068997018,35-44,unknown,0.000925
385273068997018,25-34,female,0.025902
385273068997018,65+,male,0.083719
385273068997018,65+,female,0.124884
385273068997018,45-54,unknown,0.002775
385273068997018,45-54,male,0.135985
385273068997018,35-44,male,0.072155
385273068997018,55-64,female,0.125809
385273068997018,35-44,female,0.052266
385273068997018,55-64,male,0.124422
385273068997018,18-24,female,0.019426
385273068997018,45-54,female,0.106383
385273068997018,25-34,unknown,0.000463
367507357226118,25-34,female,0.066463
367507357226118,45-54,male,0.122613
367507357226118,45-54,female,0.06971
367507357226118,18-24,male,0.165011
367507357226118,35-44,male,0.203972
367507357226118,25-34,male,0.238159
367507357226118,25-34,unknown,0.002101
367507357226118,18-24,female,0.042399
367507357226118,35-44,female,0.083843
367507357226118,45-54,unknown,0.001719
367507357226118,35-44,unknown,0.003056
367507357226118,18-24,unknown,0.000955
630171494115508,18-24,unknown,0.000548
630171494115508,35-44,male,0.269262
630171494115508,18-24,male,0.139018
630171494115508,25-34,male,0.293118
630171494115508,45-54,female,0.032904
630171494115508,35-44,female,0.05813
630171494115508,45-54,male,0.134357
630171494115508,25-34,female,0.04113
630171494115508,18-24,female,0.023307
630171494115508,45-54,unknown,0.002194
630171494115508,35-44,unknown,0.004387
630171494115508,25-34,unknown,0.001645
673042459804799,45-54,male,0.097114
673042459804799,35-44,female,0.051614
673042459804799,65+,unknown,0.001422
673042459804799,35-44,unknown,0.002702
673042459804799,18-24,unknown,0.004266
673042459804799,45-54,unknown,0.001706
673042459804799,25-34,unknown,0.002133
673042459804799,65+,male,0.030144
673042459804799,55-64,female,0.052183
673042459804799,65+,female,0.032419
673042459804799,55-64,male,0.056164
673042459804799,45-54,female,0.066117
673042459804799,25-34,female,0.061993
673042459804799,18-24,female,0.139201
673042459804799,35-44,male,0.085881
673042459804799,18-24,male,0.181857
673042459804799,25-34,male,0.131665
673042459804799,55-64,unknown,0.001422
2651889381506315,55-64,unknown,0.001114
2651889381506315,55-64,female,0.051036
2651889381506315,35-44,unknown,0.001114
2651889381506315,35-44,female,0.039224
2651889381506315,35-44,male,0.093604
2651889381506315,45-54,female,0.054156
2651889381506315,65+,female,0.045465
2651889381506315,18-24,male,0.184087
2651889381506315,25-34,female,0.043013
2651889381506315,25-34,unknown,0.000891
2651889381506315,18-24,female,0.082683
2651889381506315,45-54,male,0.123245
2651889381506315,65+,male,0.03967
2651889381506315,55-64,male,0.080009
2651889381506315,25-34,male,0.157566
2651889381506315,65+,unknown,0.000223
2651889381506315,18-24,unknown,0.000891
2651889381506315,45-54,unknown,0.002006
880719932263119,45-54,male,0.181837
880719932263119,35-44,male,0.268937
880719932263119,45-54,female,0.062195
880719932263119,18-24,male,0.114001
880719932263119,25-34,male,0.206123
880719932263119,35-44,female,0.083935
880719932263119,25-34,female,0.047609
880719932263119,18-24,female,0.025387
880719932263119,45-54,unknown,0.002546
880719932263119,18-24,unknown,0.000688
880719932263119,25-34,unknown,0.001789
880719932263119,35-44,unknown,0.004954
2367486753485347,65+,male,0.154132
2367486753485347,35-44,female,0.021177
2367486753485347,25-34,unknown,0.000546
2367486753485347,25-34,female,0.010807
2367486753485347,45-54,unknown,0.001856
2367486753485347,35-44,unknown,0.001528
2367486753485347,55-64,unknown,0.001965
2367486753485347,18-24,female,0.012881
2367486753485347,25-34,male,0.093549
2367486753485347,55-64,male,0.17509
2367486753485347,35-44,male,0.093003
2367486753485347,65+,female,0.119638
2367486753485347,55-64,female,0.079031
2367486753485347,65+,unknown,0.003275
2367486753485347,45-54,male,0.122148
2367486753485347,45-54,female,0.035258
2367486753485347,18-24,male,0.073573
2367486753485347,18-24,unknown,0.000546
298558617713028,25-34,unknown,0.000912
298558617713028,18-24,male,0.051191
298558617713028,18-24,unknown,0.000228
298558617713028,65+,unknown,0.000798
298558617713028,45-54,female,0.049937
298558617713028,45-54,unknown,0.00285
298558617713028,25-34,female,0.01961
298558617713028,65+,female,0.053016
298558617713028,18-24,female,0.012655
298558617713028,45-54,male,0.19097
298558617713028,35-44,unknown,0.002622
298558617713028,55-64,female,0.065671
298558617713028,65+,male,0.071486
298558617713028,35-44,female,0.036712
298558617713028,35-44,male,0.164405
298558617713028,25-34,male,0.112302
298558617713028,55-64,male,0.163265
298558617713028,55-64,unknown,0.001368
817670915277214,18-24,unknown,0.001495
817670915277214,55-64,male,0.053832
817670915277214,35-44,unknown,0.002617
817670915277214,65+,male,0.03215
